customerID,gender,InternetService,Contract,tenure,MonthlyCharges,TotalCharges
4094-NSEDU,Female,Fiber optic,Month-to-month,21,94.25,1973.75
6685-GBWJZ,Male,DSL,One year,63,70.8,4448.8
6910-HADCM,Female,Fiber optic,Month-to-month,1,76.35,76.35
8676-OOQEJ,Male,DSL,Month-to-month,4,30.5,118.4
7754-IXRMC,Female,DSL,Month-to-month,1,45.35,45.35
2387-KDZQY,Male,No,One year,17,20.1,279.5
0824-VWDPO,Female,Fiber optic,One year,45,96.75,4442.75
8348-HFYIV,Male,DSL,Month-to-month,2,49.25,90.35
7617-EYGLW,Male,No,Month-to-month,1,19.45,19.45
9802-CAQUT,Female,Fiber optic,Two year,72,109.55,7887.25
9824-BEMCV,Male,Fiber optic,Month-to-month,17,69.0,1149.65
0052-YNYOT,Female,No,One year,67,20.55,1343.4
2709-UQGNP,Male,DSL,Month-to-month,10,51.65,524.5
1902-XBTFB,Male,Fiber optic,Month-to-month,22,89.4,2001.5
1370-GGAWX,Female,Fiber optic,One year,46,94.15,4408.45
5787-KXGIY,Male,No,Two year,72,19.3,1304.8
5446-DKWYW,Female,DSL,One year,61,65.2,3965.05
5353-WILCI,Female,DSL,Month-to-month,28,56.05,1522.65
9378-FXTIZ,Female,DSL,One year,54,70.15,3715.65
0813-TAXXS,Male,DSL,Two year,55,77.8,4323.35
5144-PQCDZ,Male,No,Month-to-month,4,19.95,59.25
6383-ZTSIW,Female,Fiber optic,One year,39,99.1,3877.95
8035-BUYVG,Male,DSL,One year,40,42.35,1716.45
7623-TRNQN,Male,DSL,Month-to-month,1,49.9,49.9
6674-KVJHG,Female,No,One year,11,25.2,245.15
9945-PSVIP,Female,No,Two year,25,18.7,383.65
7771-ZONAT,Male,DSL,Two year,22,56.75,1304.85
4747-LCAQL,Male,DSL,Month-to-month,25,79.0,1902.0
6885-PKOAM,Female,DSL,Two year,71,85.75,6223.8
0430-IHCDJ,Male,DSL,Month-to-month,15,49.0,749.25
6959-UWKHF,Male,DSL,Month-to-month,1,42.9,42.9
5996-NRVXR,Male,Fiber optic,One year,40,98.15,4116.8
6289-CPNLD,Male,DSL,One year,33,73.9,2405.05
4824-GUCBY,Female,Fiber optic,Month-to-month,22,81.7,1820.9
7956-XQWGU,Male,No,Month-to-month,27,19.4,460.25
8107-RZLNV,Male,Fiber optic,Two year,72,106.3,7565.35
5569-IDSEY,Male,Fiber optic,One year,71,105.7,7472.15
0495-ZBNGW,Male,Fiber optic,Month-to-month,5,79.9,343.95
6603-QWSPR,Female,Fiber optic,Two year,46,104.4,4904.2
9323-HGFWY,Female,Fiber optic,One year,27,101.9,2681.15
6204-IEUXJ,Female,Fiber optic,Month-to-month,3,80.1,217.55
6258-NGCNG,Male,No,Month-to-month,7,23.5,173.0
7868-TMWMZ,Female,Fiber optic,Two year,60,110.0,6668.35
0786-VSSUD,Male,DSL,Month-to-month,16,39.0,679.85
0684-AOSIH,Male,Fiber optic,Month-to-month,1,95.0,95.0
3097-FQTVJ,Female,No,Two year,41,20.0,810.3
5921-NGYRH,Male,Fiber optic,Month-to-month,64,73.55,4764.0
2030-BTZRO,Male,No,Two year,6,20.4,107.6
5955-ERIHD,Male,Fiber optic,Month-to-month,18,94.7,1687.95
9788-HNGUT,Male,Fiber optic,Two year,72,116.95,8594.4
1265-ZFOSD,Female,DSL,Two year,64,81.3,5129.3
1794-HBQTJ,Female,DSL,Month-to-month,1,48.6,48.6
4547-LYTDD,Female,Fiber optic,Month-to-month,16,72.65,1194.3
5712-PTIWW,Male,Fiber optic,Month-to-month,2,79.85,152.45
1373-ORVIZ,Female,DSL,Month-to-month,11,66.35,740.8
2043-WVTQJ,Male,DSL,Month-to-month,1,55.7,55.7
6288-LBEAR,Female,Fiber optic,Month-to-month,23,79.1,1783.75
5201-FRKKS,Male,Fiber optic,Month-to-month,25,74.3,1952.25
2208-NKVVH,Male,No,Two year,43,24.25,1077.95
6447-EGDIV,Female,No,One year,31,20.95,683.25
2446-PLQVO,Male,Fiber optic,Month-to-month,1,70.3,70.3
5468-BPMMO,Male,No,Month-to-month,46,19.6,851.2
2225-ZRGSG,Female,Fiber optic,Two year,70,93.9,6579.05
6923-EFPNL,Male,DSL,Month-to-month,4,51.75,201.1
8430-TWCBX,Female,No,One year,49,20.7,1032.05
1215-VFYVK,Female,DSL,Month-to-month,4,48.25,202.25
8563-IIOXK,Male,DSL,One year,7,49.75,331.3
8406-LNMHF,Male,Fiber optic,One year,59,82.95,4903.15
3733-UOCWF,Male,Fiber optic,One year,61,85.55,5251.75
5399-ZIMKF,Male,Fiber optic,Month-to-month,5,74.65,383.65
2055-SIFSS,Female,DSL,Month-to-month,55,51.65,2838.55
1832-PEUTS,Male,Fiber optic,Two year,62,89.1,5411.65
7663-YJHSN,Female,Fiber optic,Two year,72,103.95,7556.9
3373-DIUUN,Male,No,Two year,30,21.25,711.9
9283-LZQOH,Male,Fiber optic,Month-to-month,13,74.4,896.75
3407-QGWLG,Male,No,Month-to-month,3,20.05,75.45
6770-XUAGN,Female,No,Month-to-month,1,21.0,21.0
0699-NDKJM,Female,DSL,Month-to-month,57,58.75,3437.45
5115-SQAAU,Female,No,Two year,69,25.6,1673.4
4878-BUNFV,Male,No,Two year,42,20.7,828.85
4104-PVRPS,Male,DSL,Month-to-month,24,53.6,1315.35
3936-QQFLL,Male,No,Month-to-month,2,19.75,39.3
3404-JNXAX,Female,Fiber optic,Month-to-month,51,80.75,4116.9
4706-AXVKM,Female,Fiber optic,Month-to-month,11,84.8,906.85
9786-IJYDL,Female,Fiber optic,Two year,35,113.2,3914.05
8331-ZXFOE,Female,DSL,One year,58,71.1,4299.2
4132-POCZS,Male,DSL,Month-to-month,52,39.9,2020.9
3807-BPOMJ,Female,Fiber optic,One year,55,94.75,5276.1
8182-BJDSI,Female,Fiber optic,Month-to-month,28,89.95,2625.55
7928-VJYAB,Male,Fiber optic,Month-to-month,11,90.6,1020.2
0017-IUDMW,Female,Fiber optic,Two year,72,116.8,8456.75
2346-LOCWC,Female,No,Two year,58,20.5,1191.4
7921-LMDFQ,Male,Fiber optic,One year,51,94.0,4905.75
8084-OIVBS,Female,No,One year,11,20.0,211.95
3688-FTHLT,Female,DSL,Month-to-month,16,63.05,1067.05
0871-OPBXW,Female,No,Month-to-month,2,20.05,39.25
5373-SFODM,Male,Fiber optic,Month-to-month,36,85.25,3132.75
1169-SAOCL,Male,Fiber optic,One year,49,106.65,5168.1
6546-OPBBH,Male,No,One year,51,23.95,1216.35
3580-GICBM,Female,No,Two year,61,24.2,1445.2
8631-WUXGY,Female,Fiber optic,Month-to-month,46,99.8,4391.25
7521-YXVZY,Male,No,Month-to-month,3,19.95,58.3
7075-BNDVQ,Female,DSL,Month-to-month,4,35.0,135.75
5923-GXUOC,Male,Fiber optic,Month-to-month,10,104.4,1081.45
3935-TBRZZ,Male,No,One year,44,25.7,1110.5
1066-JKSGK,Male,No,Month-to-month,1,20.15,20.15
2325-NBPZG,Female,Fiber optic,Month-to-month,3,74.55,233.65
7668-XCFYV,Female,Fiber optic,Month-to-month,17,92.55,1614.7
7377-DMMRI,Male,DSL,Month-to-month,2,47.8,92.45
6904-JLBGY,Female,Fiber optic,Two year,72,117.35,8436.25
9018-PCIOK,Female,DSL,Two year,55,64.75,3617.1
3181-VTHOE,Male,DSL,One year,70,51.05,3635.15
0835-JKADZ,Female,Fiber optic,Two year,71,111.25,7984.15
2452-KDRRH,Male,Fiber optic,Month-to-month,67,101.4,6841.05
1567-DSCIC,Male,Fiber optic,Month-to-month,8,94.0,773.65
0708-LGSMF,Male,DSL,Month-to-month,13,65.85,902.25
8734-DKSTZ,Female,Fiber optic,Month-to-month,10,85.95,858.6
6519-CFDBX,Female,DSL,Month-to-month,2,45.4,80.95
6968-GMKPR,Female,Fiber optic,Month-to-month,55,81.55,4509.5
2190-PHBHR,Female,Fiber optic,Two year,72,94.45,6921.7
3062-ICYZQ,Female,Fiber optic,Month-to-month,51,93.8,4539.35
1015-JPFYW,Male,No,One year,7,19.45,136.75
5989-AXPUC,Female,Fiber optic,Two year,68,118.6,7990.05
5168-MQQCA,Female,Fiber optic,One year,72,108.5,8003.8
7030-FZTFM,Male,Fiber optic,Two year,72,110.9,7922.75
1163-ONYEY,Male,DSL,Month-to-month,41,74.55,3023.55
5574-NXZIU,Male,Fiber optic,Two year,63,109.2,7049.75
5696-CEIQJ,Male,Fiber optic,Two year,67,103.15,6895.5
1498-NHTLT,Male,DSL,Two year,59,86.75,5186.0
5778-BVOFB,Female,DSL,Month-to-month,9,59.5,530.05
4737-AQCPU,Male,DSL,Two year,72,72.1,5016.65
6928-ONTRW,Female,No,Two year,72,19.7,1379.8
2361-UPSND,Female,DSL,One year,46,70.6,3231.05
3261-CQXOL,Female,No,Two year,71,25.45,1813.35
8132-YPVBX,Female,Fiber optic,Month-to-month,6,85.95,514.6
1621-YNCJH,Female,Fiber optic,Two year,36,106.05,3834.4
1395-WSWXR,Male,No,Two year,24,20.75,487.05
4697-LUPSU,Male,No,One year,2,20.2,34.75
2361-FJWNO,Male,DSL,One year,40,36.0,1382.9
9620-ENEJV,Female,Fiber optic,Month-to-month,6,70.55,433.95
7516-GMHUV,Male,Fiber optic,Two year,50,105.05,5163.3
9889-TMAHG,Male,Fiber optic,Month-to-month,8,100.3,832.35
4301-VVZKA,Male,Fiber optic,Month-to-month,16,75.4,1189.4
1035-IPQPU,Female,Fiber optic,Month-to-month,63,103.5,6479.4
3648-GZPHF,Male,DSL,One year,32,36.25,1151.05
4425-OWHWB,Female,No,One year,20,19.35,433.75
4612-THJBS,Female,Fiber optic,One year,56,104.75,5510.65
2843-CQMEG,Male,DSL,Month-to-month,24,49.7,1218.25
4951-UKAAQ,Female,Fiber optic,Month-to-month,4,88.95,355.2
7517-LDMPS,Female,Fiber optic,Month-to-month,12,84.6,1017.35
2245-ADZFJ,Female,DSL,Two year,31,80.55,2471.6
2990-IAJSV,Male,DSL,Two year,72,92.0,6632.75
2530-FMFXO,Male,Fiber optic,Two year,56,103.2,5873.75
6648-INWPS,Male,No,Month-to-month,16,20.15,341.35
5135-GRQJV,Male,Fiber optic,Two year,72,114.5,8331.95
3137-NYQQI,Male,DSL,One year,17,64.8,1175.6
2782-LFZVW,Female,DSL,Month-to-month,11,58.95,601.6
4522-AKYLR,Female,DSL,Month-to-month,13,54.8,731.3
3088-LHEFH,Female,Fiber optic,Month-to-month,11,79.0,929.3
4923-ADWXJ,Female,DSL,Month-to-month,25,65.8,1679.65
5899-OUVKV,Male,Fiber optic,Month-to-month,31,94.5,2979.2
4110-PFEUZ,Female,Fiber optic,Month-to-month,1,69.55,69.55
0625-AFOHS,Female,No,Two year,29,20.2,558.8
5519-NPHVG,Female,Fiber optic,Month-to-month,12,94.2,1046.1
8799-OXZMD,Female,DSL,Month-to-month,28,29.75,790.7
2378-YIZKA,Female,DSL,Two year,68,85.0,5607.75
9776-CLUJA,Female,Fiber optic,Month-to-month,51,77.5,3807.35
2193-SFWQW,Male,Fiber optic,Two year,72,111.95,8033.1
2815-CPTUL,Male,Fiber optic,Month-to-month,5,70.25,331.9
4817-KEQSP,Female,No,Two year,71,19.85,1326.35
3703-VAVCL,Male,Fiber optic,Month-to-month,2,90.0,190.05
3537-HPKQT,Female,Fiber optic,Month-to-month,55,77.75,4266.4
4282-ACRXS,Male,DSL,Month-to-month,38,24.85,955.75
0621-CXBKL,Female,No,Two year,53,18.7,1005.7
1402-PTHGN,Female,DSL,One year,18,61.5,1087.45
1732-FEKLD,Female,Fiber optic,One year,54,94.75,5121.75
7598-UAASY,Male,Fiber optic,Month-to-month,2,76.4,151.8
1585-MQSSU,Male,DSL,Month-to-month,17,51.5,900.5
9231-ZJYAM,Female,Fiber optic,Month-to-month,4,78.85,292.8
6542-LWGXJ,Male,DSL,Month-to-month,3,25.0,78.25
4369-NYSCF,Male,DSL,One year,56,75.75,4284.65
4881-GQJTW,Male,No,Month-to-month,14,19.6,300.4
4534-WGCIR,Female,No,Two year,58,25.15,1509.9
4644-OBGFZ,Male,No,One year,55,19.5,1026.35
4632-PAOYU,Male,No,One year,22,19.95,433.5
4735-BJKOU,Female,No,Two year,40,20.15,804.85
7269-JISCY,Female,DSL,One year,55,45.05,2462.6
2978-XXSOG,Female,DSL,Month-to-month,22,59.05,1253.5
0459-SPZHJ,Male,DSL,Two year,63,83.5,5435.0
0234-TEVTT,Female,DSL,One year,48,45.0,2196.3
6496-JDSSB,Female,Fiber optic,Month-to-month,8,80.0,624.6
2056-EVGZL,Male,Fiber optic,One year,68,105.75,7322.5
6624-JDRDS,Female,DSL,Month-to-month,6,29.45,161.45
4741-WWJQZ,Female,Fiber optic,Month-to-month,2,80.15,194.55
3489-HHPFY,Female,Fiber optic,Month-to-month,2,84.05,134.05
7619-ODSGN,Male,DSL,Month-to-month,24,54.75,1338.15
1552-CZCLL,Female,No,Month-to-month,55,20.0,1087.25
3778-FOAQW,Female,No,One year,24,20.15,456.85
2146-EGVDT,Male,No,Two year,59,19.3,1192.7
4080-OGPJL,Female,DSL,Month-to-month,8,71.15,563.65
8634-MPHTR,Male,Fiber optic,Month-to-month,47,100.05,4871.05
9940-HPQPG,Female,Fiber optic,Month-to-month,9,91.75,865.8
3682-YEUWS,Male,No,Month-to-month,10,24.4,253.9
9714-EDSUC,Male,Fiber optic,Month-to-month,4,94.9,360.55
1307-ATKGB,Male,Fiber optic,Month-to-month,24,89.55,2187.15
9646-NMHXE,Male,No,Two year,47,19.65,973.1
6199-IPCAO,Female,No,Two year,29,26.1,692.55
7148-XZPHA,Male,Fiber optic,Month-to-month,55,79.4,4238.45
8305-VHZBZ,Male,No,Month-to-month,1,20.2,20.2
3174-RKMOW,Male,Fiber optic,Month-to-month,35,109.95,3782.4
1442-BQPVU,Female,DSL,Month-to-month,13,29.15,357.15
2186-QZEYA,Female,DSL,Month-to-month,29,58.55,1718.95
2362-IBOOY,Male,Fiber optic,Month-to-month,36,84.75,3050.15
3950-VPYJB,Male,DSL,One year,57,59.6,3509.4
5038-ETMLM,Female,Fiber optic,Two year,72,113.65,8182.75
8042-JVNFH,Male,Fiber optic,Month-to-month,1,71.35,71.35
2360-RDGRO,Male,Fiber optic,Month-to-month,65,104.25,6812.95
0983-TATYJ,Female,DSL,One year,33,51.45,1758.9
9388-ZEYVT,Male,DSL,One year,43,44.15,1931.3
7470-MCQTK,Female,DSL,Month-to-month,13,48.75,633.4
4568-TTZRT,Male,No,Month-to-month,9,20.4,181.8
5651-YLPRD,Female,Fiber optic,Month-to-month,32,86.1,2723.75
6295-OSINB,Male,Fiber optic,Two year,72,109.65,7880.25
7175-NTIXE,Female,DSL,Month-to-month,25,76.15,1992.95
9447-YPTBX,Female,No,One year,50,19.85,943.1
5844-QVTAT,Female,DSL,One year,33,58.45,1955.4
2995-UPRYS,Female,Fiber optic,One year,40,99.2,4062.2
7267-FRMJW,Female,No,Two year,25,20.1,486.05
0277-ORXQS,Male,DSL,Two year,66,50.55,3364.55
2203-GHNWN,Female,Fiber optic,Month-to-month,24,79.65,1928.7
8849-AYPTR,Male,Fiber optic,Month-to-month,33,91.25,2964.05
2428-ZMCTB,Male,No,Month-to-month,10,19.75,208.25
9917-KWRBE,Female,DSL,One year,41,78.35,3211.2
1699-HPSBG,Male,DSL,One year,12,59.8,727.8
1272-ILHFG,Male,No,One year,15,19.65,332.65
3685-YLCMQ,Male,Fiber optic,One year,58,104.65,6219.6
7460-ITWWP,Female,Fiber optic,Month-to-month,45,86.1,3861.45
7137-RYLPP,Male,Fiber optic,Month-to-month,37,85.7,3171.15
6537-QLGEX,Female,DSL,Month-to-month,16,38.9,664.4
3308-DGHKL,Male,No,Two year,69,19.3,1447.9
6366-ZGQGL,Male,DSL,Month-to-month,1,24.8,24.8
0328-GRPMV,Female,Fiber optic,Month-to-month,1,70.1,70.1
9207-ZPANB,Male,DSL,One year,37,67.45,2443.3
5542-TBBWB,Male,Fiber optic,Month-to-month,1,69.9,69.9
1428-GTBJJ,Male,Fiber optic,Month-to-month,11,74.55,824.75
9174-FKWZE,Female,No,Month-to-month,1,19.45,19.45
5260-UMPWX,Female,No,Month-to-month,26,20.25,493.95
4853-RULSV,Male,Fiber optic,Two year,70,104.0,7250.15
1582-RAFML,Male,DSL,Month-to-month,1,60.1,60.1
7945-HLKEA,Female,DSL,One year,60,64.75,4039.5
9415-TPKRV,Female,DSL,Month-to-month,8,55.75,446.8
7602-DBTOU,Female,No,Two year,71,19.6,1416.5
5989-PGKJB,Female,Fiber optic,Month-to-month,16,86.25,1340.1
0423-UDIJQ,Male,DSL,Month-to-month,9,49.2,447.9
4355-HBJHH,Male,DSL,Two year,67,79.7,5293.4
6036-TTFYU,Female,No,Month-to-month,16,19.6,314.45
2520-SGTTA,Female,No,Two year,0,20.0,
4223-WOZCM,Male,DSL,Month-to-month,2,49.95,107.1
8884-FEEWR,Male,No,One year,35,20.6,754.0
3995-WFCSM,Female,DSL,Month-to-month,2,60.85,111.4
5803-NQJZO,Male,DSL,Two year,72,67.8,4804.65
0048-LUMLS,Male,Fiber optic,One year,37,91.2,3247.55
8640-SDGKB,Male,DSL,Month-to-month,4,74.4,299.7
6629-LADHQ,Female,DSL,Month-to-month,2,50.95,123.05
5896-NPFWW,Male,DSL,Month-to-month,3,50.15,168.15
3707-LRWZD,Female,Fiber optic,One year,32,84.05,2781.85
7044-YAACC,Male,Fiber optic,Month-to-month,4,70.2,280.35
3282-ZISZV,Male,DSL,One year,32,83.7,2633.3
8514-VZHEB,Male,No,Two year,59,19.5,1147.85
4672-FOTSD,Male,DSL,Month-to-month,12,67.25,832.3
7766-CLTIC,Female,DSL,Month-to-month,10,60.95,629.55
6500-JVEGC,Male,Fiber optic,One year,68,101.35,7110.75
8146-QQKZH,Female,DSL,Two year,71,81.85,5924.4
4373-VVHQL,Male,DSL,Month-to-month,1,44.75,44.75
2700-LUEVA,Male,No,Month-to-month,1,20.75,20.75
2568-OIADY,Female,Fiber optic,Month-to-month,37,99.5,3762.0
9658-WYUFB,Female,Fiber optic,Month-to-month,17,94.4,1617.5
6339-TBELP,Male,Fiber optic,Two year,71,86.4,6172.0
0487-VVUVK,Male,No,Month-to-month,25,19.15,477.6
0529-ONKER,Male,Fiber optic,Month-to-month,15,75.65,1146.65
0068-FIGTF,Female,DSL,One year,27,78.2,2078.95
6331-EWIEB,Male,Fiber optic,Month-to-month,20,85.25,1734.5
6621-NRZAK,Female,No,Two year,63,20.0,1209.25
4958-GZWIY,Male,DSL,Month-to-month,7,48.7,340.25
3194-ORPIK,Female,Fiber optic,Month-to-month,50,84.4,4116.15
1282-IHQAC,Male,DSL,One year,70,44.05,3011.65
0530-IJVDB,Male,Fiber optic,Two year,70,114.6,7882.5
1087-GRUYI,Male,No,Two year,38,20.4,743.5
0623-IIHUG,Female,DSL,Month-to-month,21,41.9,840.1
1093-YSWCA,Male,No,Two year,11,19.55,223.15
7401-RUBNK,Female,Fiber optic,Month-to-month,18,74.8,1438.05
2453-SAFNS,Female,DSL,One year,54,72.1,3886.05
5708-EVONK,Female,Fiber optic,Month-to-month,58,93.4,5435.6
2074-GUHPQ,Female,Fiber optic,Month-to-month,17,92.7,1556.85
5549-ZGHFB,Male,No,Two year,50,24.95,1261.45
6169-PPETC,Male,No,Two year,35,20.5,759.35
7465-ZZRVX,Male,Fiber optic,Month-to-month,1,70.35,70.35
8992-OBVDG,Male,DSL,Month-to-month,21,61.65,1393.6
0749-IRGQE,Female,DSL,Month-to-month,13,45.3,528.45
4393-RYCRE,Male,Fiber optic,One year,44,106.05,4510.8
6848-HJTXY,Female,No,Two year,64,19.45,1208.6
5730-RIITO,Female,DSL,Month-to-month,43,33.45,1500.25
7493-GVFIO,Male,No,Two year,57,20.55,1252.85
9448-REEVD,Male,DSL,Month-to-month,1,44.7,44.7
6663-JOCQO,Male,DSL,One year,31,75.25,2344.5
6650-BWFRT,Female,Fiber optic,Two year,72,117.15,8529.5
2777-PHDEI,Female,Fiber optic,Month-to-month,1,78.05,78.05
7205-BAIAD,Female,No,Two year,40,20.6,827.3
8922-LIEGH,Female,Fiber optic,Month-to-month,25,89.7,2187.55
6979-ZNSFF,Female,Fiber optic,Month-to-month,8,87.05,762.1
7365-BVCJH,Male,DSL,Month-to-month,1,24.4,24.4
5360-LJCNJ,Female,Fiber optic,Two year,71,105.15,7555.0
5092-STPKP,Female,DSL,Month-to-month,24,56.35,1381.2
4115-NZRKS,Female,Fiber optic,Month-to-month,7,89.15,574.35
4829-ZLJTK,Female,Fiber optic,Two year,72,112.4,8046.85
1963-SVUCV,Male,DSL,Month-to-month,1,45.3,45.3
7184-LRUUR,Female,DSL,One year,22,65.25,1441.8
5115-GZDEL,Male,DSL,Two year,72,67.2,4671.7
6620-JDYNW,Female,DSL,Month-to-month,18,60.6,1156.35
8314-HTWVE,Female,No,Two year,7,19.85,144.15
1872-EBWSC,Female,No,One year,29,20.35,617.35
0940-OUQEC,Male,Fiber optic,Month-to-month,10,80.7,788.8
7343-EOBEU,Male,No,Month-to-month,3,23.6,89.05
0936-NQLJU,Female,No,Two year,41,20.65,875.55
9402-ROUMJ,Female,Fiber optic,One year,67,100.25,6689.0
4486-EFAEB,Male,No,Month-to-month,13,20.4,251.65
0298-XACET,Male,DSL,Two year,52,50.2,2554.0
1452-KIOVK,Male,Fiber optic,Month-to-month,22,89.1,1949.4
7993-NQLJE,Male,Fiber optic,Month-to-month,15,75.1,1151.55
5018-LXQQG,Female,DSL,Month-to-month,30,66.3,1923.5
9412-ARGBX,Female,Fiber optic,Two year,48,95.5,4627.85
0369-ZGOVK,Female,Fiber optic,One year,28,70.4,1992.2
9986-BONCE,Female,No,Month-to-month,4,20.95,85.5
8774-GSBUN,Male,No,Two year,72,25.4,1797.1
8398-TBIYD,Female,Fiber optic,Two year,72,84.7,6185.15
9054-FOWNV,Male,Fiber optic,Month-to-month,22,88.75,1885.15
5366-IJEQJ,Male,Fiber optic,Month-to-month,20,88.7,1761.45
0639-TSIQW,Female,Fiber optic,Month-to-month,67,102.95,6886.25
4338-EYCER,Male,DSL,Month-to-month,21,54.6,1125.2
4349-GFQHK,Male,DSL,Month-to-month,1,54.35,54.35
8259-DZLIZ,Female,DSL,One year,64,53.85,3399.85
8109-YUOHE,Male,DSL,One year,17,56.1,946.95
3855-ONCAR,Female,Fiber optic,Month-to-month,4,78.9,299.75
2257-BOVXD,Male,DSL,Month-to-month,14,66.6,979.5
5297-MDOIR,Female,Fiber optic,One year,63,81.15,5224.5
4074-SJFFA,Female,DSL,Month-to-month,1,54.75,54.75
0148-DCDOS,Male,Fiber optic,Month-to-month,25,94.7,2362.1
1875-QIVME,Female,Fiber optic,Month-to-month,2,104.4,242.8
1088-CNNKB,Male,DSL,One year,63,80.0,5040.2
9620-QJREV,Male,No,One year,47,20.55,1013.05
8364-TRMMK,Female,DSL,Month-to-month,3,50.65,151.3
5985-TBABQ,Female,DSL,One year,32,74.75,2282.95
2167-FQSTQ,Female,DSL,Two year,72,92.4,6786.1
8387-UGUSU,Female,No,Month-to-month,15,20.05,284.3
5520-FVEWJ,Female,Fiber optic,Month-to-month,12,84.5,916.9
7665-VIGUD,Male,No,One year,10,20.35,176.3
3721-WKIIL,Female,No,Two year,27,19.6,561.15
8859-YSTWS,Male,No,One year,48,19.95,1004.5
6497-TILVL,Female,DSL,Month-to-month,7,50.7,350.35
2382-BCKQJ,Female,Fiber optic,One year,62,100.15,6413.65
4277-PVRAN,Female,Fiber optic,Month-to-month,8,80.1,679.3
7923-IYJWY,Male,Fiber optic,Two year,67,116.1,7839.85
0756-MPZRL,Male,DSL,One year,46,33.7,1537.85
6778-JFCMK,Male,DSL,One year,24,50.6,1288.75
9897-KXHCM,Female,Fiber optic,Month-to-month,3,80.3,250.05
1622-HSHSF,Female,No,Month-to-month,1,19.55,19.55
4187-CINZD,Female,Fiber optic,One year,46,95.25,4424.2
0218-QNVAS,Male,Fiber optic,One year,71,100.55,7113.75
0562-HKHML,Male,No,Two year,71,23.9,1626.4
9689-PTNPG,Male,Fiber optic,Month-to-month,2,80.25,144.55
3466-RITXD,Male,Fiber optic,Month-to-month,26,92.4,2349.8
4143-HHPMK,Male,Fiber optic,Month-to-month,52,85.35,4338.6
4760-XOHVN,Female,No,Month-to-month,1,19.45,19.45
8718-PTMEZ,Female,DSL,Month-to-month,13,31.05,347.25
7693-QPEFS,Male,Fiber optic,Month-to-month,52,72.95,3829.75
3005-NFMTA,Male,Fiber optic,Month-to-month,55,98.8,5617.75
7161-DFHUF,Female,No,Two year,71,23.85,1672.1
1685-BQULA,Female,Fiber optic,Month-to-month,40,93.4,3756.4
3014-WJKSM,Male,Fiber optic,Month-to-month,29,75.3,2263.4
8017-LXHFA,Female,Fiber optic,Month-to-month,23,94.75,2293.6
7950-XWOVN,Male,DSL,Month-to-month,11,34.7,383.55
7690-KPNCU,Male,DSL,One year,64,73.05,4688.65
0310-VQXAM,Male,No,Month-to-month,9,19.85,178.8
9337-SRRNI,Male,No,Two year,66,25.3,1673.8
8595-SIZNC,Female,No,One year,22,25.6,548.8
0607-MVMGC,Male,DSL,One year,45,78.75,3600.65
7541-YLXCL,Male,DSL,One year,36,65.4,2498.4
7663-CUXZB,Male,Fiber optic,Two year,59,113.75,6561.25
4992-LTJNE,Male,DSL,Two year,72,55.3,3983.6
1306-RPWXZ,Female,No,Two year,49,20.45,1024.65
4558-CGYCZ,Male,No,Month-to-month,4,19.75,78.3
4023-RTIQM,Female,DSL,One year,31,50.4,1580.1
7815-PDTHL,Male,No,Two year,35,20.2,684.4
3795-GWTRD,Female,DSL,Two year,63,75.55,4707.85
9643-AVVWI,Female,Fiber optic,Month-to-month,3,80.0,241.3
8189-HBVRW,Female,Fiber optic,Month-to-month,53,90.8,4921.2
9327-QSDED,Male,DSL,Month-to-month,8,43.55,335.4
6124-ACRHJ,Female,No,Month-to-month,1,19.75,19.75
8044-BGWPI,Male,No,Month-to-month,12,21.15,306.05
5222-JCXZT,Male,No,Month-to-month,4,19.0,78.9
1904-WAJAA,Female,DSL,Two year,24,64.35,1558.65
0440-MOGPM,Female,DSL,One year,41,80.55,3263.9
0057-QBUQH,Female,No,Two year,43,25.1,1070.15
7785-RDVIG,Female,No,Month-to-month,3,19.3,54.7
3753-TSEMP,Female,Fiber optic,Month-to-month,15,88.15,1390.6
9674-EHPPG,Male,DSL,Two year,46,40.4,1842.7
6319-QSUSR,Female,No,Month-to-month,11,19.7,216.2
7284-BUYEC,Female,DSL,Month-to-month,5,50.95,229.4
6332-FBZRI,Male,DSL,One year,67,69.35,4653.25
9770-KXGQU,Female,Fiber optic,One year,53,98.6,5311.85
4950-HKQTE,Female,No,Two year,22,26.25,605.9
8705-WZCYL,Male,DSL,Month-to-month,1,44.8,44.8
8404-VLQFB,Female,No,Month-to-month,15,25.25,394.85
3278-FSIXX,Female,DSL,Month-to-month,2,45.25,74.2
1166-PQLGG,Female,No,Two year,72,19.55,1463.45
8975-SKGRX,Male,Fiber optic,Two year,71,116.1,8310.55
9560-BBZXK,Female,DSL,Two year,36,31.05,1126.35
6198-PNNSZ,Female,Fiber optic,One year,56,109.8,6109.65
9961-JBNMK,Male,Fiber optic,Month-to-month,21,96.8,2030.3
5781-RFZRP,Male,DSL,Two year,71,73.5,5357.75
2911-UREFD,Female,DSL,Month-to-month,39,55.9,2184.35
7153-CHRBV,Female,DSL,One year,57,59.3,3274.35
7134-MJPDY,Female,Fiber optic,One year,66,102.85,6976.75
8337-MSSXB,Female,Fiber optic,Month-to-month,14,86.3,1180.95
6061-PQHMK,Female,No,One year,25,19.9,527.5
1095-WGNGG,Female,Fiber optic,Two year,61,101.05,5971.25
3283-WCWXT,Male,No,Two year,6,25.4,153.3
