customerID,gender,InternetService,Contract,tenure,MonthlyCharges,TotalCharges
2150-WLKUW,Female,DSL,One year,40,63.9,2635.0
7159-FVYPK,Female,DSL,Month-to-month,3,69.15,235.0
7032-LMBHI,Female,DSL,One year,37,64.65,2347.85
1150-WFARN,Female,Fiber optic,Two year,67,108.75,7156.2
6088-BXMRG,Female,Fiber optic,Month-to-month,32,98.85,3089.6
3144-AUDBS,Female,DSL,Month-to-month,6,49.15,270.8
4821-SJHJV,Female,Fiber optic,Month-to-month,32,89.6,2901.8
7346-MEDWM,Female,Fiber optic,Month-to-month,59,83.25,4949.1
1137-DGOWI,Female,DSL,One year,30,70.25,2198.9
5616-PRTNT,Male,No,Month-to-month,20,19.4,374.5
3812-LRZIR,Female,No,Two year,27,24.5,761.95
4818-QIUFN,Female,Fiber optic,Month-to-month,20,79.15,1520.9
9483-GCPWE,Male,No,One year,9,20.1,190.25
4227-OJHAL,Female,DSL,One year,68,73.0,5163.0
9220-CXRSC,Female,DSL,Two year,69,61.4,4059.85
4993-JCRGJ,Male,Fiber optic,Month-to-month,26,84.3,2281.6
9537-JALFH,Male,No,Two year,69,19.9,1356.7
6698-OXETB,Male,No,Two year,11,20.4,231.45
2103-ZRXFN,Male,DSL,Month-to-month,1,50.75,50.75
3724-BSCVH,Male,No,One year,10,20.45,242.4
4877-TSOFF,Female,DSL,One year,55,75.75,4264.25
9209-NWPGU,Male,DSL,One year,44,65.4,2774.55
6961-VCPMC,Male,Fiber optic,Month-to-month,46,80.4,3605.2
7306-YDSOI,Male,DSL,Two year,69,59.75,4069.9
5288-AHOUP,Male,Fiber optic,Month-to-month,11,78.5,874.2
6688-UZPWD,Female,Fiber optic,Month-to-month,11,102.0,1145.35
0655-YDGFJ,Male,DSL,Month-to-month,29,48.95,1323.7
8468-EHYJA,Female,Fiber optic,Month-to-month,57,99.65,5497.05
6823-SIDFQ,Male,No,One year,28,18.25,534.7
1097-FSPVW,Female,DSL,Month-to-month,42,54.55,2455.05
2839-RFSQE,Female,No,Month-to-month,2,20.65,38.7
8328-SKJNO,Male,DSL,One year,23,40.65,947.4
7010-ZMVBF,Female,No,Month-to-month,18,20.45,357.0
5201-CBWYG,Male,No,One year,62,24.8,1476.25
0968-GSIKN,Female,Fiber optic,Month-to-month,1,70.8,70.8
1965-DDBWU,Male,Fiber optic,Month-to-month,16,89.05,1448.6
9057-SIHCH,Female,Fiber optic,Month-to-month,3,96.6,291.9
6352-GIGGQ,Male,DSL,One year,67,88.8,5903.15
3635-QQRQD,Male,No,Two year,62,20.05,1201.65
6771-XWBDM,Female,Fiber optic,Month-to-month,57,104.5,5921.35
2897-DOVND,Male,Fiber optic,Month-to-month,2,69.8,146.65
3082-YVEKW,Female,DSL,Two year,23,77.15,1759.4
0191-EQUUH,Female,DSL,Two year,25,35.05,844.45
7134-HBPBS,Female,Fiber optic,Two year,72,108.1,7774.05
3489-HHPFY,Female,Fiber optic,Month-to-month,2,84.05,134.05
2926-JEJJC,Female,No,One year,8,20.2,140.95
8601-QACRS,Female,DSL,Month-to-month,5,50.6,249.95
4950-BDEUX,Male,DSL,Month-to-month,35,49.2,1701.65
5789-LDFXO,Male,No,One year,24,24.6,592.65
0508-OOLTO,Female,Fiber optic,Month-to-month,2,71.65,135.75
2984-TBYKU,Male,Fiber optic,Two year,72,104.9,7732.65
9822-WMWVG,Female,Fiber optic,Month-to-month,41,106.5,4282.4
2391-SOORI,Male,DSL,Month-to-month,4,49.35,219.65
9040-KZVWO,Male,Fiber optic,One year,26,75.5,2018.1
2645-QTLMB,Male,Fiber optic,Month-to-month,7,94.25,669.0
4806-HIPDW,Female,Fiber optic,Month-to-month,1,68.95,68.95
1548-ARAGG,Female,DSL,Month-to-month,4,58.5,224.85
6339-RZCBJ,Male,DSL,Two year,48,78.9,3771.5
4424-TKOPW,Male,Fiber optic,Month-to-month,2,93.85,196.75
4415-WNGVR,Female,DSL,One year,12,79.2,943.85
2522-AHJXR,Male,Fiber optic,Month-to-month,60,109.45,6572.85
0412-UCCNP,Male,DSL,Two year,55,59.2,3175.85
1816-FLZDK,Male,DSL,Month-to-month,1,29.15,29.15
7096-UCLNH,Male,No,Month-to-month,1,20.05,20.05
8443-ZRDBZ,Male,Fiber optic,Month-to-month,4,76.05,318.9
9136-ALYBR,Male,DSL,Month-to-month,1,24.45,24.45
4615-PIVVU,Female,DSL,Two year,42,66.5,2762.75
8885-QSQBX,Female,DSL,Month-to-month,1,49.55,49.55
7479-NITWS,Male,Fiber optic,Month-to-month,7,89.35,631.85
8617-ENBDS,Male,Fiber optic,Month-to-month,3,73.6,232.5
9385-NXKDA,Female,DSL,Two year,72,82.65,5919.35
0430-IHCDJ,Male,DSL,Month-to-month,15,49.0,749.25
2959-MJHIC,Male,Fiber optic,Month-to-month,4,80.35,307.4
6674-KVJHG,Female,No,One year,11,25.2,245.15
1814-DKOLC,Female,No,Month-to-month,5,25.45,134.75
4201-JMNGR,Female,DSL,Month-to-month,1,55.8,55.8
9351-HXDMR,Male,Fiber optic,Two year,72,110.9,8240.85
3537-HPKQT,Female,Fiber optic,Month-to-month,55,77.75,4266.4
2129-ALKBS,Female,No,Month-to-month,40,26.2,1077.5
5821-MMEIL,Female,No,Two year,57,19.9,1115.6
5960-WPXQM,Male,Fiber optic,Month-to-month,1,79.05,79.05
0684-AOSIH,Male,Fiber optic,Month-to-month,1,95.0,95.0
8260-NGFNY,Female,DSL,Month-to-month,1,25.2,25.2
1309-XGFSN,Male,DSL,One year,52,80.85,4079.55
1866-RZZQS,Male,Fiber optic,Month-to-month,41,98.4,4187.75
6968-URWQU,Male,DSL,One year,43,56.35,2391.15
4742-TXUEX,Female,No,Two year,47,19.3,890.5
9631-XEYKE,Male,DSL,Month-to-month,3,50.4,137.25
8631-NBHFZ,Male,DSL,Two year,66,79.4,5154.6
1335-MXCSE,Male,DSL,Two year,55,55.25,3119.9
8873-TMKGR,Male,No,One year,29,19.1,529.5
8800-JOOCF,Female,Fiber optic,Month-to-month,12,84.05,966.55
1469-LBJQJ,Female,Fiber optic,Month-to-month,66,105.2,6936.85
4958-XCBDQ,Male,Fiber optic,Month-to-month,35,101.4,3496.3
8337-UPOAQ,Male,Fiber optic,Month-to-month,10,89.8,914.3
0064-YIJGF,Male,Fiber optic,Month-to-month,27,75.75,1929.0
2386-OWURY,Female,Fiber optic,Month-to-month,58,95.3,5817.7
1725-IQNIY,Male,Fiber optic,Two year,54,109.75,6110.2
0310-VQXAM,Male,No,Month-to-month,9,19.85,178.8
6598-RFFVI,Male,No,One year,2,19.3,28.3
3453-RTHJQ,Male,Fiber optic,Month-to-month,6,69.1,435.0
6712-OAWRH,Female,Fiber optic,Month-to-month,26,91.25,2351.8
6278-FEPBZ,Female,No,Month-to-month,9,20.25,186.15
4280-DLSHD,Male,DSL,Month-to-month,8,54.75,445.85
1508-DFXCU,Male,Fiber optic,Month-to-month,12,81.45,912.0
8614-VGMMV,Female,DSL,Month-to-month,15,49.1,679.55
7868-BGSZA,Male,DSL,One year,43,80.2,3581.6
2800-QQUSO,Male,Fiber optic,Month-to-month,42,100.3,4222.95
2930-UOTMB,Female,DSL,Month-to-month,31,65.25,1994.3
7973-DZRKH,Female,Fiber optic,Two year,66,90.95,5930.05
5914-DVBWJ,Female,Fiber optic,Month-to-month,18,85.45,1505.85
7698-YFGEZ,Male,No,Month-to-month,1,20.0,20.0
2533-QVMSK,Male,Fiber optic,Two year,61,94.1,5638.3
9773-PEQBZ,Male,Fiber optic,Month-to-month,10,79.85,797.25
8644-XLFBW,Male,Fiber optic,Month-to-month,1,71.65,71.65
0650-BWOZN,Female,Fiber optic,Month-to-month,18,73.55,1359.45
8625-AZYZY,Male,Fiber optic,Month-to-month,24,104.65,2542.45
7785-RDVIG,Female,No,Month-to-month,3,19.3,54.7
9602-WCXPI,Male,No,One year,50,20.15,989.05
2903-YYTBW,Male,DSL,Month-to-month,1,44.55,44.55
3620-MWJNE,Male,DSL,Month-to-month,2,54.45,87.3
8573-JGCZW,Male,No,One year,17,19.65,351.55
6837-HAEVO,Male,Fiber optic,Two year,69,105.0,7297.75
6701-YVNQG,Male,DSL,Two year,72,88.7,6301.7
9306-CPCBC,Female,Fiber optic,Month-to-month,3,74.25,210.3
4304-XUMGI,Male,DSL,Two year,50,75.15,3822.45
9504-YAZWB,Female,No,Two year,53,20.25,1048.45
8819-ZBYNA,Female,Fiber optic,Two year,58,109.1,6393.65
6174-NRBTZ,Male,DSL,One year,46,30.75,1489.3
9481-IEBZY,Male,Fiber optic,Month-to-month,72,112.9,8061.5
1833-VGRUM,Female,Fiber optic,Month-to-month,1,74.2,74.2
6137-NICCO,Female,Fiber optic,Month-to-month,6,94.05,518.75
9065-ZCPQX,Male,DSL,Two year,72,78.85,5763.15
6402-EJMWF,Male,DSL,Month-to-month,4,55.3,238.5
3620-EHIMZ,Female,No,Two year,52,19.35,1031.7
3213-VVOLG,Male,No,Two year,0,25.35,
6870-ECSHE,Female,No,One year,2,20.45,34.8
8747-UDCOI,Female,No,Two year,65,19.35,1319.95
8374-XGEJJ,Male,Fiber optic,Month-to-month,43,101.0,4388.4
2656-TABEH,Male,Fiber optic,Month-to-month,4,100.2,420.2
6946-LMSQS,Male,Fiber optic,One year,25,89.05,2177.45
4626-OZDTJ,Female,DSL,One year,51,78.65,3950.85
9169-BSVIN,Male,DSL,Month-to-month,12,74.75,827.05
2325-ZUSFD,Female,DSL,One year,57,70.1,3913.3
8194-PEEBY,Female,No,One year,24,19.9,533.5
6872-HXFNF,Female,DSL,One year,64,58.35,3756.45
3932-CMDTD,Female,Fiber optic,One year,4,105.65,443.9
7714-YXSMB,Female,Fiber optic,Month-to-month,26,100.5,2599.95
8387-UGUSU,Female,No,Month-to-month,15,20.05,284.3
1080-BWSYE,Male,No,Two year,64,25.65,1740.8
4039-HEUNW,Male,Fiber optic,Month-to-month,36,96.5,3436.1
1194-HVAIF,Female,Fiber optic,Month-to-month,27,95.0,2462.55
0812-WUPTB,Male,Fiber optic,Month-to-month,1,70.85,70.85
3594-UVONA,Female,DSL,One year,35,85.95,3110.1
0004-TLHLJ,Male,Fiber optic,Month-to-month,4,73.9,280.85
1767-TGTKO,Female,DSL,Month-to-month,8,45.45,411.75
8439-LTUGF,Male,No,Month-to-month,10,20.0,198.6
8805-JNRAZ,Female,DSL,Month-to-month,2,49.2,103.7
5089-IFSDP,Female,Fiber optic,Two year,58,109.45,6144.55
6418-HNFED,Male,DSL,Two year,51,83.25,4089.45
0206-OYVOC,Female,No,Two year,46,19.25,864.2
7291-CDTMJ,Male,No,Month-to-month,1,19.65,19.65
7128-GGCNO,Male,Fiber optic,Month-to-month,46,72.8,3249.4
0237-YFUTL,Female,Fiber optic,Month-to-month,50,109.65,5405.8
7691-KGKGP,Male,DSL,Month-to-month,53,65.0,3363.8
6710-HSJRD,Male,Fiber optic,Month-to-month,61,114.1,7132.15
3675-EQOZA,Male,No,Month-to-month,5,20.65,93.55
0840-DCNZE,Male,DSL,One year,47,86.95,4138.9
1732-FEKLD,Female,Fiber optic,One year,54,94.75,5121.75
9862-KJTYK,Male,DSL,Month-to-month,19,25.35,566.1
0479-HMSWA,Female,Fiber optic,Two year,26,105.45,2715.3
5854-KSRBJ,Male,No,Two year,70,25.4,1782.05
0365-BZUWY,Male,Fiber optic,Month-to-month,17,102.55,1742.5
4817-VYYWS,Female,Fiber optic,Month-to-month,30,100.2,2983.8
5701-SVCWR,Female,No,Month-to-month,1,24.0,24.0
3129-AAQOU,Female,No,Two year,19,25.6,485.9
4922-CVPDX,Female,DSL,Two year,26,73.5,1905.7
1396-QWFBJ,Female,Fiber optic,Month-to-month,21,74.05,1565.7
1357-BIJKI,Male,Fiber optic,One year,50,98.25,4858.7
1099-BTKWT,Female,DSL,One year,68,54.4,3723.65
5299-SJCZT,Male,Fiber optic,Month-to-month,3,101.55,298.35
2018-PZKMU,Male,Fiber optic,Month-to-month,9,103.1,970.45
7340-KEFQE,Female,DSL,Two year,51,34.2,1782.0
4570-QHXHL,Female,DSL,Month-to-month,9,43.75,405.7
2403-BCASL,Male,Fiber optic,One year,41,111.95,4534.9
7392-YYPYJ,Male,Fiber optic,Month-to-month,22,100.65,2415.95
2898-LSJGD,Female,DSL,One year,21,55.95,1157.05
2223-GDSHL,Male,Fiber optic,Two year,71,116.05,8297.5
7359-PTSXY,Male,DSL,Month-to-month,1,45.75,45.75
9470-RTWDV,Male,DSL,One year,26,82.0,2083.1
2176-OSJUV,Male,DSL,Two year,71,65.15,4681.75
9348-YVOMK,Male,DSL,Month-to-month,4,44.8,176.2
8104-OSKWT,Female,Fiber optic,Month-to-month,12,79.8,1001.2
4521-YEEHE,Female,Fiber optic,Month-to-month,18,88.85,1594.75
4090-KPJIP,Female,Fiber optic,Month-to-month,3,74.95,212.4
3786-WOVKF,Female,Fiber optic,One year,72,106.85,7677.4
4503-BDXBD,Male,Fiber optic,Month-to-month,11,74.95,815.5
6086-ESGRL,Female,Fiber optic,Month-to-month,1,80.15,80.15
2592-HODOV,Male,No,One year,13,19.3,259.65
3886-CERTZ,Female,Fiber optic,One year,72,109.25,8109.8
7995-ZHHNZ,Male,DSL,One year,42,56.1,2386.85
3824-RHKVR,Female,No,Month-to-month,17,19.7,340.35
5816-SCGFC,Female,DSL,Month-to-month,7,51.3,419.35
5989-AXPUC,Female,Fiber optic,Two year,68,118.6,7990.05
4979-HPRFL,Male,No,Two year,56,24.15,1402.25
8590-OHDIW,Female,No,One year,38,20.3,749.35
8015-IHCGW,Female,Fiber optic,Two year,72,115.5,8425.15
2332-TODQS,Female,No,One year,48,25.05,1171.5
9278-VZKCD,Female,Fiber optic,Month-to-month,52,109.1,5647.95
8008-OTEZX,Female,No,One year,35,19.65,708.8
2773-OVBPK,Male,Fiber optic,Two year,67,111.3,7567.2
5999-LCXAO,Female,DSL,Month-to-month,1,29.9,29.9
5206-XZZQI,Male,Fiber optic,Month-to-month,53,80.6,4348.1
4803-LBYPN,Male,No,Month-to-month,34,20.8,635.9
5759-RCVCB,Female,DSL,Month-to-month,3,35.2,108.95
6372-RFVNS,Female,Fiber optic,Month-to-month,1,78.8,78.8
2139-FQHLM,Male,Fiber optic,Month-to-month,19,89.95,1682.4
8261-GWDBQ,Female,Fiber optic,Two year,60,116.05,6925.9
1093-YSWCA,Male,No,Two year,11,19.55,223.15
8938-UMKPI,Female,Fiber optic,Month-to-month,47,106.4,5127.95
0991-BRRFB,Male,DSL,Month-to-month,18,49.4,874.8
3882-IYOIJ,Female,Fiber optic,Two year,60,115.25,6758.45
8749-TZYEC,Male,No,Two year,72,24.8,1874.3
1755-FZQEC,Male,No,One year,39,19.9,791.15
3115-JPJDD,Female,Fiber optic,One year,59,81.25,4639.45
5600-KTXFM,Male,Fiber optic,Month-to-month,2,69.95,143.9
3871-IKPYH,Male,Fiber optic,Month-to-month,1,69.1,69.1
6319-IEJWJ,Male,Fiber optic,Month-to-month,20,90.2,1776.55
9025-AOMKI,Female,Fiber optic,Month-to-month,6,93.55,536.4
6339-TBELP,Male,Fiber optic,Two year,71,86.4,6172.0
7964-YESJC,Female,DSL,Month-to-month,24,66.3,1559.45
6173-GOLSU,Male,Fiber optic,Month-to-month,67,94.65,6079.0
5275-SQEIZ,Male,Fiber optic,Month-to-month,1,80.85,80.85
7716-YTYHG,Female,Fiber optic,One year,48,82.05,4029.95
9938-ZREHM,Female,DSL,One year,37,72.1,2658.4
7950-XWOVN,Male,DSL,Month-to-month,11,34.7,383.55
4390-KYULV,Male,No,Month-to-month,3,20.55,51.15
4647-MUZON,Female,Fiber optic,Month-to-month,18,95.95,1745.5
9702-AIUJO,Male,DSL,One year,50,44.8,2230.85
8849-PRIQJ,Female,Fiber optic,One year,67,109.4,7281.6
8851-RAGOV,Female,DSL,Month-to-month,25,71.05,1837.7
1304-NECVQ,Female,Fiber optic,Month-to-month,2,78.55,149.55
5396-IZEPB,Male,No,Month-to-month,9,19.7,180.7
1729-VLAZJ,Female,DSL,One year,10,40.25,411.45
8285-ABVLB,Female,No,Two year,70,19.85,1328.35
0701-TJSEF,Male,DSL,Month-to-month,9,68.25,576.95
5712-VBOXD,Female,No,Month-to-month,4,20.15,68.45
6629-LADHQ,Female,DSL,Month-to-month,2,50.95,123.05
8945-GRKHX,Female,Fiber optic,Month-to-month,1,78.65,78.65
1559-DTODC,Male,DSL,Month-to-month,19,25.15,468.35
4797-MIWUM,Male,No,Month-to-month,7,20.25,174.7
6959-UWKHF,Male,DSL,Month-to-month,1,42.9,42.9
8720-RQSBJ,Male,DSL,Month-to-month,1,44.0,44.0
4537-CIBHB,Female,No,One year,9,20.25,172.35
3815-SLMEF,Female,DSL,Month-to-month,3,34.25,139.35
5154-VEKBL,Female,DSL,Month-to-month,9,58.5,539.85
4324-AHJKS,Female,DSL,Month-to-month,5,55.8,300.4
4355-CVPVS,Female,Fiber optic,One year,56,88.9,4968.0
4495-LHSSK,Female,DSL,Month-to-month,18,57.65,992.7
5655-JSMZM,Male,Fiber optic,Month-to-month,49,96.2,4718.25
5915-ANOEI,Male,DSL,Two year,70,79.15,5536.5
9861-PDSZP,Female,Fiber optic,Two year,72,108.05,7806.6
4505-EXZHB,Female,Fiber optic,Month-to-month,6,74.4,434.1
7225-CBZPL,Male,Fiber optic,Month-to-month,17,94.8,1563.9
6704-UTUKK,Male,DSL,Month-to-month,29,45.9,1332.4
4587-VVTOX,Female,Fiber optic,Month-to-month,6,105.3,545.2
2019-HDCZY,Male,Fiber optic,Two year,63,102.6,6296.75
4652-NNHNY,Male,Fiber optic,Month-to-month,16,73.85,1284.2
8788-DOXSU,Male,DSL,One year,59,61.35,3645.5
7404-JLKQG,Female,DSL,Month-to-month,3,57.55,161.45
7421-ZLUPA,Female,DSL,Month-to-month,8,29.25,226.95
8972-HJWNV,Female,Fiber optic,Month-to-month,7,84.55,646.85
3274-NSDWE,Female,No,Two year,68,19.6,1441.65
2632-IVXVF,Female,Fiber optic,Two year,68,111.75,7511.3
3692-JHONH,Female,Fiber optic,One year,52,106.5,5621.85
8915-NNTRC,Male,Fiber optic,Two year,72,107.7,7919.8
5914-GXMDA,Female,No,One year,32,19.3,593.2
7463-IFMQU,Female,No,Two year,72,20.05,1423.65
2920-RNCEZ,Male,Fiber optic,Month-to-month,1,69.95,69.95
2541-YGPKE,Male,DSL,One year,42,63.7,2763.35
8515-OCTJS,Female,No,Two year,25,24.75,692.1
5382-TEMLV,Male,DSL,Month-to-month,45,50.9,2298.55
3441-CGZJH,Female,DSL,One year,43,60.4,2640.55
9592-ERDKV,Male,DSL,One year,37,79.25,2911.8
2860-RANUS,Female,Fiber optic,Month-to-month,20,85.8,1727.5
5261-QSHQM,Female,DSL,Month-to-month,4,24.45,86.6
4778-IZARL,Male,Fiber optic,Two year,63,110.1,6705.7
0432-CAJZV,Male,Fiber optic,Month-to-month,3,90.7,237.65
7008-LZVOZ,Male,No,Two year,66,25.3,1672.35
8868-WOZGU,Male,Fiber optic,Month-to-month,28,105.7,2979.5
1200-TUZHR,Female,Fiber optic,Month-to-month,8,85.2,695.75
9365-CSLBQ,Male,No,Two year,71,24.35,1654.6
1334-FJSVR,Male,DSL,Month-to-month,1,24.25,24.25
5884-FBCTL,Female,No,Two year,72,25.1,1857.85
7130-CTCUS,Male,DSL,Month-to-month,16,54.55,825.1
6242-FEGFD,Male,Fiber optic,Two year,66,96.6,6424.25
7625-XCQRH,Female,Fiber optic,Month-to-month,11,76.5,837.95
6194-HBGQN,Male,DSL,One year,51,81.15,4126.2
7634-WSWDB,Female,DSL,Month-to-month,8,38.5,330.8
6986-IXNDM,Male,Fiber optic,Month-to-month,14,92.9,1337.45
1731-TVIUK,Female,Fiber optic,Month-to-month,4,93.5,362.2
2987-BJXIK,Female,DSL,Two year,70,84.7,5991.05
9769-TSBZE,Female,DSL,Two year,70,66.0,4891.5
0406-BPDVR,Female,Fiber optic,One year,54,101.5,5373.1
0618-XWMSS,Male,Fiber optic,Month-to-month,28,74.9,2068.55
1395-WSWXR,Male,No,Two year,24,20.75,487.05
6023-GSSXW,Female,DSL,Two year,69,61.45,4131.2
6752-APNJL,Male,DSL,Month-to-month,42,54.5,2301.15
5276-KQWHG,Female,Fiber optic,Month-to-month,2,69.6,131.65
0420-HLGXF,Female,Fiber optic,Month-to-month,39,99.75,4036.0
7446-KQISO,Male,Fiber optic,Two year,45,109.75,4900.65
9823-EALYC,Male,DSL,Two year,72,80.85,5727.45
0582-AVCLN,Female,No,Two year,38,20.3,743.05
5803-NQJZO,Male,DSL,Two year,72,67.8,4804.65
2565-JSLRY,Male,No,Month-to-month,1,24.05,24.05
2607-DHDAK,Male,No,Two year,72,19.8,1414.65
1073-XXCZD,Male,No,Two year,55,25.7,1443.65
0743-HRVFF,Female,DSL,One year,51,56.15,2898.95
4006-HKYHO,Male,DSL,Two year,63,86.7,5309.5
3727-JEZTU,Female,No,Month-to-month,1,20.4,20.4
8143-ETQTI,Female,No,Two year,23,19.65,451.55
6689-KXGBO,Female,DSL,Month-to-month,1,50.55,50.55
9667-TKTVZ,Female,DSL,Month-to-month,2,54.35,117.05
3657-COGMW,Female,Fiber optic,Month-to-month,52,108.1,5839.3
8570-KLJYJ,Female,DSL,One year,36,54.45,1893.5
7754-IXRMC,Female,DSL,Month-to-month,1,45.35,45.35
9473-CBZOP,Female,DSL,One year,28,59.0,1654.45
2969-WGHQO,Female,DSL,One year,7,69.45,477.05
6615-NGGZJ,Male,Fiber optic,Month-to-month,14,100.55,1415.55
4334-HOWRP,Male,DSL,Two year,72,64.95,4546.0
4255-DDUOU,Female,No,Month-to-month,1,20.5,20.5
5863-OOKCL,Female,No,Month-to-month,10,18.85,163.2
1686-STUHN,Male,No,One year,42,19.8,849.9
1329-VHWNP,Female,DSL,Month-to-month,7,25.05,189.95
2984-MIIZL,Male,Fiber optic,Month-to-month,4,74.8,321.9
0266-GMEAO,Male,Fiber optic,Two year,72,114.3,8058.55
5590-YRFJT,Female,DSL,Month-to-month,20,24.45,482.8
5574-NXZIU,Male,Fiber optic,Two year,63,109.2,7049.75
0019-GFNTW,Female,DSL,Two year,56,45.05,2560.1
4256-ZWTZI,Female,DSL,Month-to-month,5,51.0,286.8
8309-PPCED,Female,Fiber optic,Two year,72,110.45,7982.5
4098-NAUKP,Male,Fiber optic,Month-to-month,68,84.65,5683.6
5196-WPYOW,Male,DSL,One year,67,60.05,3994.05
4608-LCIMN,Male,DSL,Month-to-month,8,44.65,369.15
1485-YDHMM,Male,Fiber optic,Month-to-month,52,93.25,4631.7
4054-CUMIA,Female,No,Month-to-month,18,20.25,401.95
0603-TPMIB,Female,No,Two year,59,25.45,1534.05
2525-GVKQU,Female,No,Two year,60,20.6,1093.0
8161-QYMTT,Male,Fiber optic,Month-to-month,7,94.1,701.3
9581-GVBXT,Male,DSL,One year,59,34.8,1980.3
5862-BRIXZ,Male,DSL,Two year,46,60.75,2893.4
5404-GGUKR,Male,DSL,Month-to-month,5,51.35,262.3
3308-JSGML,Male,DSL,Two year,59,64.05,3886.85
2126-GSEGL,Female,DSL,Two year,70,84.8,5917.55
3677-TNKIO,Female,Fiber optic,Month-to-month,14,71.0,914.0
0440-QEXBZ,Female,DSL,Month-to-month,44,50.15,2139.1
2434-EEVDB,Female,Fiber optic,Two year,64,94.6,5948.7
6762-QVYJO,Female,DSL,Two year,58,59.75,3624.35
6199-IWKGC,Female,Fiber optic,One year,46,100.25,4753.85
2675-DHUTR,Male,Fiber optic,Month-to-month,58,98.9,5780.7
8152-VETUR,Female,Fiber optic,Two year,72,97.7,6869.7
9667-EQRXU,Female,DSL,Month-to-month,30,40.3,1172.95
7446-YPODE,Male,DSL,Month-to-month,11,60.25,662.95
9522-BNTHX,Female,DSL,Month-to-month,34,56.25,1765.95
4676-WLUHT,Male,DSL,Two year,54,46.2,2431.95
3329-WDIOK,Female,DSL,Month-to-month,3,50.6,155.35
7980-MHFLQ,Female,No,Two year,72,24.9,1859.2
2873-ZLIWT,Female,Fiber optic,Month-to-month,40,84.85,3303.05
3415-TAILE,Female,DSL,Month-to-month,2,65.7,134.35
0757-WCUUZ,Male,DSL,Two year,54,63.35,3409.1
1629-DQQVB,Female,DSL,Month-to-month,14,50.1,709.5
1915-IOFGU,Female,Fiber optic,Month-to-month,1,70.5,70.5
3045-XETSH,Female,Fiber optic,Month-to-month,10,94.85,953.45
0374-AACSZ,Female,DSL,Month-to-month,1,50.15,50.15
7239-HZZCX,Male,No,Month-to-month,1,19.75,19.75
4872-VXRIL,Male,DSL,One year,56,64.65,3665.55
9140-CZQZZ,Female,DSL,Two year,68,79.6,5515.8
3423-HHXAO,Female,No,One year,14,19.5,272.0
9938-TKDGL,Male,Fiber optic,Two year,68,99.55,6668.0
0531-ZZJWQ,Male,Fiber optic,Month-to-month,55,74.0,4052.4
6537-QLGEX,Female,DSL,Month-to-month,16,38.9,664.4
2688-BHGOG,Male,Fiber optic,Month-to-month,9,79.55,718.55
7683-CBDKJ,Male,DSL,Month-to-month,14,65.45,937.6
0946-CLJTI,Male,Fiber optic,Month-to-month,58,98.7,5812.6
3160-TYXLT,Male,DSL,Month-to-month,53,46.3,2546.85
1325-USMEC,Male,Fiber optic,Two year,70,99.35,6944.5
0916-QOFDP,Female,Fiber optic,Month-to-month,14,95.8,1346.3
0628-CNQRM,Male,DSL,One year,22,67.5,1544.05
5606-AMZBO,Female,Fiber optic,Month-to-month,10,78.15,765.15
6199-IPCAO,Female,No,Two year,29,26.1,692.55
7665-TOALD,Female,Fiber optic,Month-to-month,1,69.6,69.6
0112-QWPNC,Male,DSL,One year,49,84.35,4059.35
0324-BRPCJ,Female,Fiber optic,Month-to-month,68,100.2,6851.65
2777-PHDEI,Female,Fiber optic,Month-to-month,1,78.05,78.05
5640-CAXOA,Female,DSL,One year,30,40.35,1187.05
2235-EZAIK,Female,DSL,Two year,72,79.2,5401.9
3847-BAERP,Female,No,Month-to-month,10,20.9,247.0
1196-AMORA,Male,Fiber optic,Month-to-month,7,73.6,520.0
4282-YMKNA,Female,Fiber optic,Month-to-month,9,74.75,706.6
1453-RZFON,Female,DSL,Month-to-month,1,49.9,49.9
8263-OKETD,Female,DSL,Month-to-month,20,68.9,1370.35
0670-KDOMA,Female,No,Month-to-month,1,20.25,20.25
2476-YGEFM,Female,Fiber optic,Month-to-month,29,76.0,2215.25
8687-BAFGU,Male,Fiber optic,Month-to-month,1,74.0,74.0
0641-EVBOJ,Male,Fiber optic,Month-to-month,3,82.3,214.4
0829-XXPLX,Female,Fiber optic,Month-to-month,20,89.4,1871.15
9974-JFBHQ,Male,Fiber optic,Month-to-month,64,99.15,6171.2
5356-RHIPP,Male,No,Month-to-month,1,20.2,20.2
6624-JDRDS,Female,DSL,Month-to-month,6,29.45,161.45
0608-JDVEC,Male,No,Two year,50,19.8,1013.2
9780-FKVVF,Male,DSL,Month-to-month,6,59.15,336.7
1919-RTPQD,Male,DSL,Month-to-month,7,44.75,333.65
5214-NLTIT,Male,Fiber optic,Two year,72,90.8,6511.8
3345-PBBFH,Male,DSL,Month-to-month,8,49.55,393.45
5055-BRMNE,Female,Fiber optic,Two year,67,106.7,7009.5
9189-JWSHV,Female,Fiber optic,Month-to-month,24,93.55,2264.05
2190-PHBHR,Female,Fiber optic,Two year,72,94.45,6921.7
2650-GYRYL,Male,No,One year,33,19.45,600.25
0746-JTRFU,Male,DSL,Month-to-month,2,25.05,56.35
5208-FVQKB,Male,DSL,Two year,70,67.95,4664.15
7184-LRUUR,Female,DSL,One year,22,65.25,1441.8
6627-CFOSN,Female,Fiber optic,Month-to-month,59,99.45,5623.7
3982-JGSFD,Male,No,One year,36,20.35,695.85
1574-DYCWE,Female,No,Two year,51,19.95,1028.75
